,country,senti_bert,senti_bert_averageN,senti_bert_quan25,senti_bert_quan75,senti_bert_std_trend,senti_bert_std_trend_fitted_normal,senti_bert_std_trend_fitted_normal+ci,senti_bert_std_trend_fitted_normal-ci,tweet_date
8206,IDN,61.89108486,155041.3355,52.24,75.18,0.514160807,,,,2020-5-30
8207,IDN,61.86184116,155041.3355,51.97,75.27,0.098554405,,,,2020-5-31
8208,IMN,61.52309249,284.1052632,40.3925,84.0975,-0.537061603,,,,2020-1-1
8209,IMN,59.74397321,284.1052632,39.75,79.695,-0.51761829,,,,2020-1-2
8210,IMN,60.414,284.1052632,43.6225,81.48,-0.499042182,,,,2020-1-3
8211,IMN,60.1249345,284.1052632,43.04,81.59,-0.48164382,,,,2020-1-4
8212,IMN,62.72629738,284.1052632,42.995,86.04,-0.459654193,,,,2020-1-5
8213,IMN,60.02484496,284.1052632,39.385,82.6525,-0.413006202,,,,2020-1-6
8214,IMN,61.07621212,284.1052632,39.915,82.33,-0.356788643,,,,2020-1-7
8215,IMN,59.5434589,284.1052632,36.7175,83.1025,-0.353889207,,,,2020-1-8
8216,IMN,62.23391026,284.1052632,41.2125,84.695,-0.370396818,,,,2020-1-9
8217,IMN,61.4125,284.1052632,41.48,84.08,-0.331668963,,,,2020-1-10
8218,IMN,60.54828652,284.1052632,43.24,81.7575,-0.232154873,,,,2020-1-11
8219,IMN,61.38170347,284.1052632,39.87,82.94,-0.135270955,,,,2020-1-12
8220,IMN,61.55368613,284.1052632,45.295,81.315,-0.066200756,,,,2020-1-13
8221,IMN,62.81088235,284.1052632,44.5025,84.7225,0.075100564,,,,2020-1-14
8222,IMN,61.59110638,284.1052632,40.905,82.67,0.269564314,,,,2020-1-15
8223,IMN,60.3618107,284.1052632,39.51,83.06,0.480213076,,,,2020-1-16
8224,IMN,65.11613383,284.1052632,47.82,84.61,0.593588887,,,,2020-1-17
8225,IMN,62.87333333,284.1052632,43.535,84.2075,0.642480189,,,,2020-1-18
8226,IMN,67.00753666,284.1052632,48.99,87.43,0.713443813,,,,2020-1-19
8227,IMN,61.94309735,284.1052632,42.115,85.4225,0.776847053,,,,2020-1-20
8228,IMN,61.83940594,284.1052632,43.31,83.82,0.788101019,,,,2020-1-21
8229,IMN,62.99727273,284.1052632,46.325,83.67,0.797396679,,,,2020-1-22
8230,IMN,62.35931818,284.1052632,47.92,81.235,0.733009739,,,,2020-1-23
8231,IMN,63.22994764,284.1052632,41.23,86.465,0.696050806,,,,2020-1-24
8232,IMN,68.8799435,284.1052632,55.94,87.19,0.611129192,,,,2020-1-25
8233,IMN,59.16610619,284.1052632,40.275,82.365,0.427124693,,,,2020-1-26
8234,IMN,64.21625498,284.1052632,47.58,83.675,0.199473009,,,,2020-1-27
8235,IMN,61.39160173,284.1052632,43.125,81.105,-0.022031038,,,,2020-1-28
8236,IMN,57.78917647,284.1052632,33.9125,81.4425,-0.169608309,,,,2020-1-29
8237,IMN,60.83655172,284.1052632,43.805,80.775,-0.167851291,,,,2020-1-30
8238,IMN,61.630625,284.1052632,41.6675,83.4275,-0.121763814,,,,2020-1-31
8239,IMN,63.26456204,284.1052632,45.5375,83.02,-0.018169542,,,,2020-2-1
8240,IMN,63.36867769,284.1052632,46.12,83.4875,0.074321176,,,,2020-2-2
8241,IMN,61.95044693,284.1052632,43.365,83.975,0.115598546,,,,2020-2-3
8242,IMN,62.65913462,284.1052632,42.2,86.6625,0.126905128,,,,2020-2-4
8243,IMN,58.4229386,284.1052632,30.89,81.485,0.077893346,,,,2020-2-5
8244,IMN,62.21449704,284.1052632,41.8,84.2,-0.052049448,,,,2020-2-6
8245,IMN,63.58136986,284.1052632,44.645,83.585,-0.212414555,,,,2020-2-7
8246,IMN,61.60894309,284.1052632,44.185,83.0975,-0.291185946,,,,2020-2-8
8247,IMN,61.13641129,284.1052632,41.7,81.8675,-0.21888933,,,,2020-2-9
8248,IMN,58.55773256,284.1052632,34.525,81.0225,-0.065420379,,,,2020-2-10
8249,IMN,60.87359307,284.1052632,42.61,82.225,0.071428742,,,,2020-2-11
8250,IMN,62.47045249,284.1052632,43.69,82.58,0.190329107,,,,2020-2-12
8251,IMN,65.97059524,284.1052632,51.4725,84.7625,0.3393258,,,,2020-2-13
8252,IMN,63.90057915,284.1052632,45.805,85.79,0.469038583,,,,2020-2-14
8253,IMN,60.1513467,284.1052632,37.95,83.88,0.446099513,,,,2020-2-15
8254,IMN,63.45894531,284.1052632,47.7375,83.065,0.311440442,,,,2020-2-16
8255,IMN,62.65968421,284.1052632,44.34,82.91,0.204636691,,,,2020-2-17
8256,IMN,60.18973094,284.1052632,35.03,84.325,0.177172314,,,,2020-2-18
8257,IMN,62.04671296,284.1052632,43.2325,83.645,0.119606407,,,,2020-2-19
8258,IMN,63.1149187,284.1052632,49.4325,81.125,-0.046945357,,,,2020-2-20
8259,IMN,62.51643777,284.1052632,43.41,83.24,-0.178776924,,,,2020-2-21
8260,IMN,60.66241636,284.1052632,40.28,81.98,-0.248115588,,,,2020-2-22
8261,IMN,58.98124464,284.1052632,36.9,81.52,-0.36093107,,,,2020-2-23
8262,IMN,61.96012658,284.1052632,44.38,84.07,-0.561670309,,,,2020-2-24
8263,IMN,60.4341196,284.1052632,35.88,84.43,-0.77118081,,,,2020-2-25
8264,IMN,60.84184783,284.1052632,42.2775,82.8875,-0.890840826,,,,2020-2-26
8265,IMN,58.2591635,284.1052632,32.935,83.215,-0.93212112,,,,2020-2-27
8266,IMN,58.13294118,284.1052632,34.46,83.36,-1.051226652,,,,2020-2-28
8267,IMN,58.22156627,284.1052632,38.72,79.05,-1.145755996,,,,2020-2-29
8268,IMN,63.77361111,284.1052632,46.5975,85.4475,-1.122491234,,,,2020-3-1
8269,IMN,57.16171271,284.1052632,34.74,81.39,-1.04717958,,,,2020-3-2
8270,IMN,59.03746575,284.1052632,36.8325,81.805,-1.004722099,,,,2020-3-3
8271,IMN,61.39126354,284.1052632,43.68,81.32,-0.949222582,,,,2020-3-4
8272,IMN,58.09911765,284.1052632,35.04,81.1225,-0.80717046,,,,2020-3-5
8273,IMN,59.15265873,284.1052632,36.8975,81.79,-0.594732824,,,,2020-3-6
8274,IMN,61.11124514,284.1052632,40.36,83.55,-0.444801881,,,,2020-3-7
8275,IMN,63.83142202,284.1052632,43.5025,84.7025,-0.364530083,,,,2020-3-8
8276,IMN,61.70068966,284.1052632,46.44,81.88,-0.297462104,,,,2020-3-9
8277,IMN,60.98162037,284.1052632,45.125,83.9225,-0.285017512,,,,2020-3-10
8278,IMN,60.1010219,284.1052632,41.4075,82.12,-0.444535325,,,,2020-3-11
8279,IMN,59.19777202,284.1052632,36.95,81.69,-0.729045706,,,,2020-3-12
8280,IMN,62.78191057,284.1052632,45.0525,83.6275,-0.992376285,,,,2020-3-13
8281,IMN,57.55587755,284.1052632,38.57,79.19,-1.194849152,,,,2020-3-14
8282,IMN,57.42058333,284.1052632,36.775,80.49,-1.35239225,,,,2020-3-15
8283,IMN,59.63648069,284.1052632,35.33,84.33,-1.424386788,-1.432168493,-1.432168493,-1.432168493,2020-3-16
8284,IMN,58.20197917,284.1052632,39.2225,81.08,-1.400776918,-1.041194526,-1.14609459,-0.943760661,2020-3-17
8285,IMN,56.84887218,284.1052632,33.715,81.4175,-1.214399869,-0.737077186,-0.906521845,-0.590894401,2020-3-18
8286,IMN,61.67946043,284.1052632,39.29,85.545,-0.94377964,-0.500520883,-0.705891519,-0.335954597,2020-3-19
8287,IMN,59.29726519,284.1052632,37.3525,80.1875,-0.657161118,-0.316516628,-0.537873544,-0.151764972,2020-3-20
8288,IMN,61.33182073,284.1052632,38.88,85.02,-0.367206824,-0.173389747,-0.397166799,-0.018691136,2020-3-21
8289,IMN,61.93687351,284.1052632,43.47,85.015,-0.120227244,-0.062059147,-0.279331859,0.077452422,2020-3-22
8290,IMN,62.86516418,284.1052632,43.065,83.905,0.04867516,0.024538859,-0.180650924,0.146914489,2020-3-23
8291,IMN,62.03471154,284.1052632,43.24,81.5825,0.22471755,0.091898728,-0.098010522,0.197099638,2020-3-24
8292,IMN,62.83634441,284.1052632,46.38,83.73,0.364376397,0.144294298,-0.028803272,0.233357545,2020-3-25
8293,IMN,60.73265252,284.1052632,41.06,82.39,0.451439234,0.185049956,0.029154377,0.25955326,2020-3-26
8294,IMN,64.19469849,284.1052632,44.6075,85.8425,0.51449693,0.216751562,0.077691041,0.278479213,2020-3-27
8295,IMN,63.77066826,284.1052632,45.175,84.99,0.58950326,0.241410513,0.118338097,0.292152889,2020-3-28
8296,IMN,62.63139205,284.1052632,42.905,84.705,0.665770837,0.260591367,0.152377997,0.302031884,2020-3-29
8297,IMN,63.38996364,284.1052632,46.96,83.98,0.721507308,0.275511108,0.180884729,0.309169288,2020-3-30
8298,IMN,63.1789049,284.1052632,47.81,82.635,0.773789901,0.287116361,0.204757707,0.31432594,2020-3-31
8299,IMN,64.34591772,284.1052632,45.31,85.4475,0.851681587,0.296143455,0.224750146,0.318051533,2020-4-1
8300,IMN,62.0209816,284.1052632,45.34,83.15,0.929892011,0.303165139,0.241492824,0.320743209,2020-4-2
8301,IMN,65.0977,284.1052632,48.135,85.135,0.943394227,0.308626925,0.25551399,0.322687899,2020-4-3
8302,IMN,64.40364458,284.1052632,48.3225,83.1775,0.91514172,0.31287535,0.267256022,0.324092904,2020-4-4
8303,IMN,63.74126543,284.1052632,43.385,85.4625,0.900548956,0.316179969,0.277089394,0.325107996,2020-4-5
8304,IMN,63.20976744,284.1052632,44.13,83.87,0.843794905,0.318750451,0.285324356,0.325841382,2020-4-6
8305,IMN,61.43793939,284.1052632,44.91,82.1925,0.69517756,0.32074989,0.29222073,0.326371242,2020-4-7
8306,IMN,66.09055385,284.1052632,47.85,87.66,0.515625161,0.322305144,0.297996102,0.326754056,2020-4-8
8307,IMN,62.38073171,284.1052632,42.72,85.53,0.414890559,0.323514891,0.30283269,0.327030632,2020-4-9
8308,IMN,61.48273775,284.1052632,41.73,81.55,0.405293435,0.324455888,0.306883093,0.327230454,2020-4-10
8309,IMN,60.9734596,284.1052632,40.055,83.195,0.42926933,0.325187838,0.310275106,0.327374822,2020-4-11
8310,IMN,62.59519022,284.1052632,44.085,84.585,0.490001035,0.325757182,0.313115749,0.327479125,2020-4-12
8311,IMN,63.98660804,284.1052632,45.3325,84.8925,0.659458163,0.326200043,0.315494647,0.327554483,2020-4-13
8312,IMN,62.62472222,284.1052632,42.5975,84.5875,0.843638126,0.326544521,0.317486856,0.327608927,2020-4-14
8313,IMN,65.08223464,284.1052632,49.2725,85.96,0.967586445,0.326812472,0.319155233,0.327648262,2020-4-15
8314,IMN,66.76477273,284.1052632,49.5725,89.06,0.944079807,0.327020896,0.320552416,0.327676681,2020-4-16
8315,IMN,60.69426316,284.1052632,40.3525,83.345,0.871712562,0.327183018,0.321722488,0.327697213,2020-4-17
8316,IMN,65.76984026,284.1052632,50.42,84.16,0.791205981,0.327309123,0.322702365,0.327712047,2020-4-18
8317,IMN,60.22622829,284.1052632,37.775,82.24,0.653982656,0.327407214,0.323522963,0.327722765,2020-4-19
8318,IMN,63.75017123,284.1052632,46.485,87.315,0.467145539,0.327483514,0.324210174,0.327730508,2020-4-20
8319,IMN,62.66445055,284.1052632,42.4975,83.925,0.338835545,0.327542863,0.324785679,0.327736102,2020-4-21
8320,IMN,63.06541667,284.1052632,46.775,83.5875,0.280386945,0.327589027,0.325267636,0.327740144,2020-4-22
8321,IMN,61.57930818,284.1052632,40.2625,84.9475,0.298568015,0.327624936,0.325671252,0.327743064,2020-4-23
8322,IMN,61.01226481,284.1052632,41.78,83.415,0.291687108,0.327652868,0.326009259,0.327745174,2020-4-24
8323,IMN,63.09175719,284.1052632,41.93,85.9,0.267657697,0.327674594,0.326292324,0.327746698,2020-4-25
8324,IMN,63.48961905,284.1052632,43.8775,84.915,0.280769048,0.327691494,0.326529377,0.327747799,2020-4-26
8325,IMN,63.18230216,284.1052632,44.4225,84.6775,0.280159121,0.327704639,0.326727897,0.327748595,2020-4-27
8326,IMN,59.50282828,284.1052632,38.53,83.72,0.268136987,0.327714864,0.326894147,0.32774917,2020-4-28
8327,IMN,64.24514793,284.1052632,45.8875,86.7025,0.251197603,0.327722818,0.327033374,0.327749585,2020-4-29
8328,IMN,60.6115894,284.1052632,40.7275,84.59,0.259218326,0.327729005,0.32714997,0.327749885,2020-4-30
8329,IMN,62.86396226,284.1052632,48.185,82.835,0.276235227,0.327733817,0.327247612,0.327750102,2020-5-1
8330,IMN,63.13974441,284.1052632,44.34,85.43,0.257100396,0.32773756,0.327329384,0.327750259,2020-5-2
8331,IMN,63.68961538,284.1052632,46.4775,83.895,0.220297145,0.327740472,0.327397863,0.327750372,2020-5-3
8332,IMN,62.19865132,284.1052632,41.745,82.6575,0.218608578,0.327742736,0.327455211,0.327750454,2020-5-4
8333,IMN,58.32889706,284.1052632,40.0675,80.2675,0.159720464,0.327744498,0.327503237,0.327750513,2020-5-5
8334,IMN,62.9632133,284.1052632,48.02,83.29,0.029068665,0.327745868,0.327543457,0.327750555,2020-5-6
8335,IMN,63.81189394,284.1052632,48.775,82.345,-0.132510217,0.327746934,0.327577138,0.327750586,2020-5-7
8336,IMN,60.67766067,284.1052632,43.06,80.78,-0.192383987,0.327747763,0.327605345,0.327750608,2020-5-8
8337,IMN,62.08669841,284.1052632,41.32,84.195,-0.135176777,0.327748408,0.327628967,0.327750624,2020-5-9
8338,IMN,59.45635762,284.1052632,40.34,80.4125,-0.070164782,0.32774891,0.327648749,0.327750636,2020-5-10
8339,IMN,61.260299,284.1052632,41.59,83.47,-0.033724381,0.3277493,0.327665316,0.327750644,2020-5-11
8340,IMN,61.47757862,284.1052632,44.335,80.94,0.029885076,0.327749604,0.32767919,0.327750651,2020-5-12
8341,IMN,64.39315412,284.1052632,47.125,84.995,0.11298738,0.32774984,0.327690808,0.327750655,2020-5-13
8342,IMN,61.61270833,284.1052632,42.8425,83.8675,0.139971961,0.327750023,0.327700538,0.327750658,2020-5-14
8343,IMN,60.9799373,284.1052632,39.9,82.67,0.031063616,0.327750166,0.327708686,0.32775066,2020-5-15
8344,IMN,63.43286195,284.1052632,46.79,81.79,-0.122697296,0.327750277,0.32771551,0.327750662,2020-5-16
8345,IMN,62.19839662,284.1052632,41.33,83.58,-0.216565406,0.327750364,0.327721225,0.327750663,2020-5-17
8346,IMN,59.25878594,284.1052632,40.6,78.47,-0.253655906,0.327750431,0.32772601,0.327750664,2020-5-18
8347,IMN,58.93455752,284.1052632,40.785,79.8575,-0.236552802,0.327750483,0.327730018,0.327750665,2020-5-19
8348,IMN,63.0497973,284.1052632,44.26,83.7225,-0.195150687,0.327750524,0.327733375,0.327750665,2020-5-20
8349,IMN,59.57049808,284.1052632,35.66,84.52,-0.152313539,0.327750556,0.327736185,0.327750666,2020-5-21
8350,IMN,62.71,284.1052632,40.21,83.21,-0.114067172,0.32775058,0.327738539,0.327750666,2020-5-22
8351,IMN,64.44729032,284.1052632,46.235,84.455,-0.140971338,0.327750599,0.327740511,0.327750666,2020-5-23
8352,IMN,61.22427653,284.1052632,43.275,80.54,-0.205653081,0.327750614,0.327742161,0.327750666,2020-5-24
8353,IMN,61.92743976,284.1052632,43.65,83.54,-0.279748864,0.327750626,0.327743544,0.327750666,2020-5-25
8354,IMN,56.91434028,284.1052632,35.77,79.125,-0.37681184,,,,2020-5-26
8355,IMN,61.18144781,284.1052632,44.08,81.12,-0.408237811,,,,2020-5-27
8356,IMN,60.23489583,284.1052632,40.495,82.645,-0.413258983,,,,2020-5-28
8357,IMN,60.36688312,284.1052632,41.5,81.5975,-0.410706567,,,,2020-5-29
8358,IMN,63.45258065,284.1052632,47.35,82.9,-0.401998852,,,,2020-5-30
8359,IMN,63.12422652,284.1052632,43.935,83.81,-0.385305474,,,,2020-5-31
8360,IND,69.9658426,144943.0197,59.62,84.99,2.928654559,,,,2020-1-1
8361,IND,65.43904473,144943.0197,54.24,79.84,2.319605436,,,,2020-1-2
8362,IND,65.36359329,144943.0197,54.19,79.9,1.732957671,,,,2020-1-3
8363,IND,65.69974849,144943.0197,54.67,80.19,1.166007189,,,,2020-1-4
8364,IND,64.18654262,144943.0197,53.28,78.58,0.626544958,,,,2020-1-5
8365,IND,63.81583299,144943.0197,52.59,78.11,0.185093746,,,,2020-1-6
8366,IND,64.22009864,144943.0197,53.06,78.58,0.121508793,,,,2020-1-7
8367,IND,64.27540734,144943.0197,53.125,78.74,0.200023479,,,,2020-1-8
8368,IND,65.40099074,144943.0197,54.54,79.6,0.417908542,,,,2020-1-9
8369,IND,65.39924256,144943.0197,54.4075,79.76,0.742361752,,,,2020-1-10
8370,IND,65.35418167,144943.0197,54.31,79.76,1.094418419,,,,2020-1-11
8371,IND,65.81517943,144943.0197,55.27,79.61,1.353457492,,,,2020-1-12
8372,IND,65.59935004,144943.0197,54.54,79.78,1.420882876,,,,2020-1-13
8373,IND,65.76047816,144943.0197,55.19,79.88,1.39149327,,,,2020-1-14
8374,IND,66.48689762,144943.0197,55.5575,80.85,1.300139045,,,,2020-1-15
8375,IND,65.1442547,144943.0197,54.48,79.13,1.138673474,,,,2020-1-16
8376,IND,65.28181297,144943.0197,54.58,79.49,0.984566943,,,,2020-1-17
8377,IND,65.36207539,144943.0197,54.64,79.49,0.84450739,,,,2020-1-18
8378,IND,64.63094528,144943.0197,53.15,78.73,0.730037189,,,,2020-1-19
8379,IND,65.47736461,144943.0197,54.5,79.64,0.681036915,,,,2020-1-20
8380,IND,64.55805959,144943.0197,53.23,79.08,0.699725417,,,,2020-1-21
8381,IND,64.91651257,144943.0197,53.75,79.44,0.787361326,,,,2020-1-22
8382,IND,65.27966652,144943.0197,54.02,79.31,0.92490657,,,,2020-1-23
8383,IND,65.44464012,144943.0197,54.35,79.91,0.997995374,,,,2020-1-24
8384,IND,65.64697806,144943.0197,54.55,80.05,0.996455088,,,,2020-1-25
8385,IND,66.76659664,144943.0197,56.16,80.44,0.910888123,,,,2020-1-26
8386,IND,64.5598897,144943.0197,53.43,79.27,0.753157582,,,,2020-1-27
8387,IND,64.2540785,144943.0197,53,78.6175,0.53542045,,,,2020-1-28
8388,IND,64.74661023,144943.0197,53.84,79,0.288197888,,,,2020-1-29
8389,IND,64.48692222,144943.0197,53.67,78.35,0.065371343,,,,2020-1-30
8390,IND,64.33364042,144943.0197,53.06,78.9,0.023609039,,,,2020-1-31
8391,IND,65.07393014,144943.0197,54.15,79.44,0.131842972,,,,2020-2-1
8392,IND,63.71136867,144943.0197,52.01,78.11,0.329313341,,,,2020-2-2
8393,IND,65.04829897,144943.0197,54.16,79.32,0.562492616,,,,2020-2-3
8394,IND,64.92221194,144943.0197,54.64,78.49,0.81812362,,,,2020-2-4
8395,IND,66.31965015,144943.0197,55.41,81.08,1.052742982,,,,2020-2-5
8396,IND,65.29897046,144943.0197,54.67,79.67,1.24472563,,,,2020-2-6
8397,IND,66.20883323,144943.0197,55.33,80.78,1.318217332,,,,2020-2-7
8398,IND,65.52119414,144943.0197,54.78,79.695,1.351433753,,,,2020-2-8
8399,IND,65.92812309,144943.0197,54.56,80.55,1.414804249,,,,2020-2-9
8400,IND,65.18470274,144943.0197,53.59,80.11,1.478655508,,,,2020-2-10
8401,IND,65.2068083,144943.0197,53.83,79.62,1.522608566,,,,2020-2-11
8402,IND,67.2259965,144943.0197,55.82,82.47,1.533762822,,,,2020-2-12
8403,IND,65.05928014,144943.0197,53.86,79.61,1.503277957,,,,2020-2-13
8404,IND,66.26776291,144943.0197,55.615,80.54,1.465675599,,,,2020-2-14
8405,IND,65.81707117,144943.0197,54.83,80.26,1.425514683,,,,2020-2-15
8406,IND,65.4269425,144943.0197,54.13,79.96,1.386523327,,,,2020-2-16
8407,IND,65.76053913,144943.0197,55.37,79.96,1.401455869,,,,2020-2-17
8408,IND,65.59505015,144943.0197,54.2875,80.59,1.470222074,,,,2020-2-18
8409,IND,65.86317632,144943.0197,55.25,80.04,1.57562887,,,,2020-2-19
8410,IND,65.24893148,144943.0197,53.97,79.86,1.639424899,,,,2020-2-20
8411,IND,66.1989006,144943.0197,55.57,80.05,1.566158072,,,,2020-2-21
8412,IND,66.55176557,144943.0197,56.1,80.59,1.296537701,,,,2020-2-22
8413,IND,66.2392706,144943.0197,55.05,80.98,0.902732436,,,,2020-2-23
8414,IND,65.76876705,144943.0197,54.47,80.435,0.470693579,,,,2020-2-24
8415,IND,63.10974319,144943.0197,51.69,77.33,0.070121242,,,,2020-2-25
8416,IND,63.2328507,144943.0197,51.8,77.7,-0.239109982,,,,2020-2-26
8417,IND,63.35372158,144943.0197,52.11,77.63,-0.40726373,,,,2020-2-27
8418,IND,63.71973949,144943.0197,52.4,78.1,-0.411082487,,,,2020-2-28
8419,IND,64.8368691,144943.0197,53.51,79.28,-0.260477941,,,,2020-2-29
8420,IND,65.36093995,144943.0197,54.01,79.75,-0.055857618,,,,2020-3-1
8421,IND,64.66611515,144943.0197,53.53,79.19,0.130596744,,,,2020-3-2
8422,IND,64.80234192,144943.0197,53.88,78.9825,0.283492569,,,,2020-3-3
8423,IND,64.58711881,144943.0197,52.84,79.71,0.433167633,,,,2020-3-4
8424,IND,64.56047727,144943.0197,52.88,79.82,0.633349592,,,,2020-3-5
8425,IND,64.28133621,144943.0197,52.69,79.37,0.915798889,,,,2020-3-6
8426,IND,65.45162625,144943.0197,54.34,80.21,1.233216505,,,,2020-3-7
8427,IND,66.66838299,144943.0197,54.72,81.84,1.460428657,,,,2020-3-8
8428,IND,66.51532219,144943.0197,55.72,81.09,1.554946826,,,,2020-3-9
8429,IND,67.75436301,144943.0197,56.61,82.99,1.509640686,,,,2020-3-10
8430,IND,65.01151369,144943.0197,53.46,80.14,1.300192714,,,,2020-3-11
8431,IND,64.73025118,144943.0197,53.6,79.23,0.906817485,,,,2020-3-12
8432,IND,64.09043072,144943.0197,52.69,79.44,0.374451535,,,,2020-3-13
8433,IND,64.06206378,144943.0197,52.25,79.44,-0.151235444,,,,2020-3-14
8434,IND,64.91672074,144943.0197,53.6425,79.8,-0.530539763,,,,2020-3-15
8435,IND,63.48861051,144943.0197,51.76,79.01,-0.794496921,,,,2020-3-16
8436,IND,63.7603757,144943.0197,52.04,78.99,-1.010068752,,,,2020-3-17
8437,IND,63.18918309,144943.0197,50.92,78.83,-1.1659952,,,,2020-3-18
8438,IND,63.43507433,144943.0197,51.62,78.7,-1.241909244,,,,2020-3-19
8439,IND,62.54192167,144943.0197,50.34,78.01,-1.310027262,,,,2020-3-20
8440,IND,62.81812274,144943.0197,50.29,78.62,-1.43985429,,,,2020-3-21
8441,IND,64.74087441,144943.0197,53.92,78.74,-1.595800728,,,,2020-3-22
8442,IND,62.89148212,144943.0197,51.35,77.83,-1.721768446,,,,2020-3-23
8443,IND,62.32963098,144943.0197,50.75,77.02,-1.78455255,,,,2020-3-24
8444,IND,62.72304205,144943.0197,51.28,77.42,-1.827145892,,,,2020-3-25
8445,IND,62.30005497,144943.0197,50.46,77.21,-1.854635827,-1.859769548,-1.859769548,-1.859769548,2020-3-26
8446,IND,62.85887536,144943.0197,51.11,77.77,-1.778252546,-1.485214799,-1.77953445,-1.267811893,2020-3-27
8447,IND,63.14288148,144943.0197,51.52,77.89,-1.638874306,-1.226945316,-1.704635439,-0.966306897,2020-3-28
8448,IND,63.37739281,144943.0197,51.995,77.98,-1.496333634,-1.048858866,-1.634717634,-0.812739726,2020-3-29
8449,IND,63.75627107,144943.0197,52.56,78.39,-1.323595845,-0.926061609,-1.569449757,-0.734522528,2020-3-30
8450,IND,63.13449592,144943.0197,52.07,77.26,-1.094313544,-0.841388317,-1.508522562,-0.69468374,2020-3-31
8451,IND,63.21237369,144943.0197,51.85,77.74,-0.798907035,-0.78300292,-1.451647369,-0.674392434,2020-4-1
8452,IND,63.84627505,144943.0197,53.25,77.39,-0.482044326,-0.742744009,-1.398554696,-0.664057353,2020-4-2
8453,IND,64.50626886,144943.0197,53.72,78.17,-0.220856832,-0.714983988,-1.348992986,-0.658793331,2020-4-3
8454,IND,64.63306377,144943.0197,53.67,78.56,0.050661041,-0.695842416,-1.302727409,-0.656112178,2020-4-4
8455,IND,65.86182851,144943.0197,55.77,78.61,0.323384987,-0.682643588,-1.259538754,-0.654746572,2020-4-5
8456,IND,64.261717,144943.0197,52.69,78.3725,0.51278701,-0.673542503,-1.219222388,-0.65405102,2020-4-6
8457,IND,64.95340398,144943.0197,53.73,79.33,0.565993857,-0.667266965,-1.181587287,-0.653696751,2020-4-7
8458,IND,65.37346094,144943.0197,54.73,79.21,0.511252095,-0.662939748,-1.146455133,-0.653516309,2020-4-8
8459,IND,64.94657879,144943.0197,53.85,79.3,0.463332361,-0.65995597,-1.113659465,-0.653424404,2020-4-9
8460,IND,64.90216963,144943.0197,53.76,79.08,0.453484359,-0.657898543,-1.083044894,-0.653377593,2020-4-10
8461,IND,63.91071709,144943.0197,52.47,78.01,0.386160178,-0.656479871,-1.054466365,-0.653353751,2020-4-11
8462,IND,65.47637868,144943.0197,54.52,79.68,0.27041734,-0.655501644,-1.027788468,-0.653341607,2020-4-12
8463,IND,65.22372649,144943.0197,54.56,78.89,0.182001954,-0.654827119,-1.002884803,-0.653335422,2020-4-13
8464,IND,64.26394412,144943.0197,53.6,78.03,0.153326267,-0.65436201,-0.979637371,-0.653332271,2020-4-14
8465,IND,64.13580271,144943.0197,53.22,78.09,0.134807042,-0.654041299,-0.957936025,-0.653330667,2020-4-15
8466,IND,64.16515939,144943.0197,53.41,77.82,-0.014065349,-0.653820157,-0.937677941,-0.65332985,2020-4-16
8467,IND,64.58713278,144943.0197,53.82,78.16,-0.264009097,-0.653667672,-0.918767133,-0.653329433,2020-4-17
8468,IND,65.2106987,144943.0197,54.47,78.93,-0.482950978,-0.653562527,-0.901114001,-0.653329221,2020-4-18
8469,IND,63.91668795,144943.0197,53.69,76.95,-0.597677987,-0.653490026,-0.884634901,-0.653329113,2020-4-19
8470,IND,62.95870229,144943.0197,52.02,76.64,-0.650942249,-0.653440034,-0.869251755,-0.653329058,2020-4-20
8471,IND,63.07935573,144943.0197,51.92,77.2,-0.679711584,-0.653405562,-0.854891675,-0.65332903,2020-4-21
8472,IND,63.96293922,144943.0197,53.15,77.25,-0.667113472,-0.653381793,-0.84148662,-0.653329016,2020-4-22
8473,IND,64.01101331,144943.0197,53.3,77.22,-0.535774518,-0.653365403,-0.828973078,-0.653329009,2020-4-23
8474,IND,64.87891417,144943.0197,53.66,78.6,-0.346319185,-0.653354102,-0.817291757,-0.653329005,2020-4-24
8475,IND,64.09302469,144943.0197,53.42,77.47,-0.242198704,-0.653346309,-0.806387309,-0.653329003,2020-4-25
8476,IND,64.61835401,144943.0197,54.56,77.15,-0.311213062,-0.653340935,-0.796208069,-0.653329002,2020-4-26
8477,IND,64.44616317,144943.0197,54.26,77.51,-0.426422218,-0.65333723,-0.786705805,-0.653329002,2020-4-27
8478,IND,64.48304405,144943.0197,54,77.75,-0.497215717,-0.653334675,-0.777835496,-0.653329001,2020-4-28
8479,IND,62.42088007,144943.0197,51.32,77.29,-0.584208021,-0.653332914,-0.769555112,-0.653329001,2020-4-29
8480,IND,63.57629617,144943.0197,53.16,78.31,-0.745242123,-0.653331699,-0.76182542,-0.653329001,2020-4-30
8481,IND,64.76472388,144943.0197,54.53,78.22,-0.926463808,-0.653330861,-0.754609797,-0.653329001,2020-5-1
8482,IND,63.35724197,144943.0197,52.52,76.82,-1.027260803,-0.653330284,-0.747874053,-0.653329001,2020-5-2
8483,IND,63.98946115,144943.0197,53.61,77.04,-1.063761947,-0.653329886,-0.741586274,-0.653329001,2020-5-3
8484,IND,62.84527376,144943.0197,51.97,76.28,-1.166746588,-0.653329611,-0.735716668,-0.653329001,2020-5-4
